   0   0   0 255     64  63   0 191    128 127   0 127    192 191   0  63   
   1   0   0 254     65  64   0 190    129 128   0 126    193 192   0  61   
   2   1   0 253     66  66   0 189    130 129   0 124    194 193   0  61   
   3   2   0 252     67  67   0 188    131 130   0 123    195 194   0  59   
   4   3   0 250     68  67   0 186    132 132   0 123    196 196   0  59   
   5   4   0 249     69  68   0 185    133 133   0 122    197 197   0  57   
   6   5   0 248     70  70   0 184    134 134   0 120    198 198   0  57   
   7   6   0 247     71  71   0 183    135 135   0 119    199 199   0  55   
   8   7   0 247     72  71   0 183    136 135   0 119    200 199   0  55   
   9   8   0 246     73  72   0 182    137 136   0 118    201 200   0  53   
  10   9   0 245     74  74   0 181    138 137   0 116    202 201   0  53   
  11  10   0 244     75  75   0 180    139 138   0 115    203 202   0  51   
  12  11   0 242     76  75   0 178    140 140   0 115    204 204   0  51   
  13  12   0 241     77  76   0 177    141 141   0 114    205 205   0  49   
  14  13   0 240     78  78   0 176    142 142   0 112    206 206   0  49   
  15  14   0 239     79  79   0 175    143 143   0 111    207 207   0  47   
  16  15   0 239     80  79   0 175    144 143   0 111    208 207   0  47   
  17  16   0 238     81  80   0 174    145 144   0 110    209 208   0  45   
  18  17   0 237     82  82   0 173    146 145   0 108    210 209   0  45   
  19  18   0 236     83  83   0 172    147 146   0 107    211 210   0  43   
  20  19   0 234     84  83   0 170    148 148   0 107    212 212   0  43   
  21  20   0 233     85  84   0 169    149 149   0 106    213 213   0  41   
  22  21   0 232     86  86   0 168    150 150   0 104    214 214   0  41   
  23  22   0 231     87  87   0 167    151 151   0 103    215 215   0  39   
  24  23   0 231     88  87   0 167    152 151   0 103    216 215   0  39   
  25  24   0 230     89  88   0 166    153 152   0 102    217 216   0  37   
  26  25   0 229     90  90   0 165    154 153   0 100    218 217   0  37   
  27  26   0 228     91  91   0 164    155 154   0  99    219 218   0  35   
  28  27   0 226     92  91   0 162    156 156   0  99    220 220   0  35   
  29  28   0 225     93  92   0 161    157 157   0  98    221 221   0  33   
  30  29   0 224     94  94   0 160    158 158   0  96    222 222   0  33   
  31  30   0 223     95  95   0 159    159 159   0  95    223 223   0  31   
  32  31   0 223     96  95   0 159    160 159   0  95    224 223   0  30   
  33  33   0 222     97  96   0 158    161 160   0  94    225 224   0  29   
  34  33   0 221     98  98   0 157    162 161   0  92    226 225   0  28   
  35  35   0 220     99  99   0 156    163 162   0  91    227 226   0  27   
  36  35   0 218    100  99   0 154    164 164   0  91    228 228   0  26   
  37  37   0 217    101 100   0 153    165 165   0  90    229 229   0  25   
  38  37   0 216    102 102   0 152    166 166   0  88    230 230   0  24   
  39  39   0 215    103 103   0 151    167 167   0  87    231 231   0  23   
  40  39   0 215    104 103   0 151    168 167   0  87    232 231   0  22   
  41  41   0 214    105 104   0 150    169 168   0  86    233 232   0  21   
  42  41   0 213    106 106   0 149    170 169   0  84    234 233   0  20   
  43  43   0 212    107 107   0 148    171 170   0  83    235 234   0  19   
  44  43   0 210    108 107   0 146    172 172   0  83    236 236   0  18   
  45  45   0 209    109 108   0 145    173 173   0  82    237 237   0  17   
  46  45   0 208    110 110   0 144    174 174   0  80    238 238   0  16   
  47  47   0 207    111 111   0 143    175 175   0  79    239 239   0  15   
  48  47   0 207    112 111   0 143    176 175   0  79    240 239   0  14   
  49  49   0 206    113 112   0 142    177 176   0  78    241 240   0  13   
  50  49   0 205    114 114   0 141    178 177   0  76    242 241   0  12   
  51  51   0 204    115 115   0 140    179 178   0  75    243 242   0  11   
  52  51   0 202    116 115   0 138    180 180   0  75    244 244   0  10   
  53  53   0 201    117 116   0 137    181 181   0  74    245 245   0   9   
  54  53   0 200    118 118   0 136    182 182   0  72    246 246   0   8   
  55  55   0 199    119 119   0 135    183 183   0  71    247 247   0   7   
  56  55   0 199    120 119   0 135    184 183   0  71    248 247   0   6   
  57  57   0 198    121 120   0 134    185 184   0  70    249 248   0   5   
  58  57   0 197    122 122   0 133    186 185   0  68    250 249   0   4   
  59  59   0 196    123 123   0 132    187 186   0  67    251 250   0   3   
  60  59   0 194    124 123   0 130    188 188   0  67    252 252   0   2   
  61  61   0 193    125 124   0 129    189 189   0  66    253 253   0   1   
  62  61   0 192    126 126   0 128    190 190   0  64    254 254   0   0   
  63  63   0 191    127 127   0 127    191 191   0  63    255 255   0   0   
